name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
assam,2019-12-07,78.8,57.3,67.1,78.8,57.3,67.1,59.7,79,0,0,0,,0,0,19.5,11.4,37,1018.1,38.5,1.9,170.4,14.6,7,,2019-12-07T05:56:56,2019-12-07T16:31:00,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-08,78.2,56,66.5,78.2,56,66.5,58.7,78.3,0,0,0,,0,0,17.2,9.6,17.7,1017.5,31,1.7,170.4,14.7,6,,2019-12-08T05:57:38,2019-12-08T16:31:10,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-09,78.8,55.9,66.5,78.8,55.9,66.5,60.1,81.6,0,0,0,,0,0,15.2,6.5,30.4,1016.9,29,1.8,162.6,14,6,,2019-12-09T05:58:19,2019-12-09T16:31:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-10,77,57.7,67,77,57.7,67,61.5,83.8,0,0,0,,0,0,14.1,6.4,337.4,1014.6,36.7,1.9,153.1,13.3,6,,2019-12-10T05:58:59,2019-12-10T16:31:36,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-11,77,59.1,67.6,77,59.1,67.6,61.2,81.1,0,0,0,,0,0,11.4,4.7,250,1014.3,48.8,1.8,105.4,9.1,5,,2019-12-11T05:59:39,2019-12-11T16:31:51,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-12,77,59.3,66.7,77,59.3,66.7,61.1,83.1,0,0,0,,0,0,17.4,9.2,29.3,1016.3,53.5,1.7,121.2,10.5,5,,2019-12-12T06:00:18,2019-12-12T16:32:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-13,77,57.2,66.8,77,57.2,66.8,60.8,82.2,0,0,0,,0,0,18.6,11.4,31.5,1017.7,53.9,1.7,154.7,13.4,6,,2019-12-13T06:00:57,2019-12-13T16:32:26,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999"
assam,2019-12-14,80.6,59.4,68.5,82.3,59.4,68.6,61.5,79.7,0,0,0,,0,0,10.5,5.8,266.3,1017.6,42.3,2.1,161.9,13.9,6,,2019-12-14T06:01:34,2019-12-14T16:32:45,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-15,78.8,60.6,68.4,78.8,60.6,68.4,62.1,81.7,0,0,0,,0,0,9.6,4.9,9.2,1016.7,59.8,1.9,144.8,12.5,6,,2019-12-15T06:02:11,2019-12-15T16:33:06,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42512099999"
assam,2019-12-16,77,62,68.9,77,62,68.9,63.3,83.5,0.005,100,8.33,rain,0,0,14.5,4.7,246.3,1016,63.8,1.8,132.2,11.4,6,,2019-12-16T06:02:48,2019-12-16T16:33:28,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-17,75.4,59.5,67.6,75.4,59.5,67.6,61.3,81.5,0,0,0,,0,0,12.1,6.3,255.6,1016.8,52,1.6,150.4,13.1,6,,2019-12-17T06:03:23,2019-12-17T16:33:51,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-18,75.2,55.6,65.1,75.2,55.6,65.1,59.5,83.1,0.004,100,4.17,rain,0,0,14.1,8.1,12.5,1017.5,37.9,1.6,130.1,11.2,5,,2019-12-18T06:03:57,2019-12-18T16:34:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-19,73.4,60,65.1,73.4,60,65.1,60.5,85.7,0,0,0,,0,0,13.2,9.2,40,1015.8,41.1,1.3,148.3,12.7,6,,2019-12-19T06:04:31,2019-12-19T16:34:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-20,68,57.6,63.4,68,57.6,63.4,60.3,90,0,0,0,,0,0,10.1,5,280.8,1014.4,51.6,1.2,125.2,10.8,6,,2019-12-20T06:05:03,2019-12-20T16:35:09,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-21,69.8,59.6,63,69.8,59.6,63,59.1,87.6,0,0,0,,0,0,9.8,6.9,296.1,1015.4,64,1.2,103.6,9,4,,2019-12-21T06:05:35,2019-12-21T16:35:37,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-22,68,58.3,62.7,68,58.3,62.7,59.4,89.3,0,0,0,,0,0,12.5,5.8,339,1015.9,64,1.1,94.7,8.2,4,,2019-12-22T06:06:05,2019-12-22T16:36:07,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-23,68,57.2,61.5,68,57.2,61.5,59.1,92.1,0,0,0,,0,0,10.1,6.5,18.3,1016.8,65.1,1,84.6,7.4,4,,2019-12-23T06:06:35,2019-12-23T16:36:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42512099999"
assam,2019-12-24,70.1,55.4,62.2,70.1,55.4,62.2,58.6,88.6,0,0,0,,0,0,10.5,4.7,238.2,1016.6,53.7,1.1,126.5,10.8,6,,2019-12-24T06:07:03,2019-12-24T16:37:09,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42512099999"
assam,2019-12-25,73.4,55.4,62.2,73.4,55.4,62.2,58.4,88.2,0,0,0,,0,0,8.5,4.7,314.9,1016,44.9,1,122.1,10.6,5,,2019-12-25T06:07:30,2019-12-25T16:37:42,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42410099999,VEGT,42414099999,remote,42516099999,42512099999"
assam,2019-12-26,73.4,54.7,63,73.4,54.7,63,58.3,85.8,0,0,0,,0,0,11.4,6.5,18,1015.8,34.8,1.3,139.5,12.1,5,,2019-12-26T06:07:56,2019-12-26T16:38:16,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-27,73.4,52.1,61.9,73.4,52.1,61.9,56.5,83.5,0.004,100,8.33,rain,0,0,16.1,11.8,29.2,1015.2,50.2,1.3,120.1,10.2,5,,2019-12-27T06:08:21,2019-12-27T16:38:51,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2019-12-28,71.6,55.4,61.5,71.6,55.4,61.5,56.8,85.8,0,0,0,,0,0,11.9,8.1,35.8,1017.3,40.5,1.1,162.3,14,6,,2019-12-28T06:08:44,2019-12-28T16:39:27,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42408099999,42516099999,42512099999"
assam,2019-12-29,75.2,50.7,61.4,75.2,50.7,61.4,55.2,82.1,0,0,0,,0,0,18.8,9.7,28.5,1017.3,33.4,1.4,176,15.2,7,,2019-12-29T06:09:06,2019-12-29T16:40:03,0.1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42410099999,VEGT,42408099999,remote,42516099999,42512099999"
assam,2019-12-30,76.2,49.4,62.3,76.2,49.4,62.3,54.8,78.5,0,0,0,,0,0,20.4,10.8,26.8,1018.1,27.1,1.6,176.6,15.2,7,,2019-12-30T06:09:27,2019-12-30T16:40:41,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2019-12-31,78,50.7,64.2,78,50.7,64.2,56,77.2,0,0,0,,0,0,21.9,11,35.7,1019.3,28.7,1.7,174.6,15.2,7,,2019-12-31T06:09:47,2019-12-31T16:41:19,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42512099999"
assam,2020-01-01,75.2,55.1,65,75.2,55.1,65,56.6,75.5,0,0,0,,0,0,21.5,9.2,35.8,1020.4,53.3,1.6,145.4,12.5,6,,2020-01-01T06:10:05,2020-01-01T16:41:59,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-02,78.8,59,67.2,78.8,59,67.2,57.4,73.1,0,0,0,,0,0,21.3,10.3,47.9,1021.5,68.2,1.9,132.9,11.5,5,,2020-01-02T06:10:22,2020-01-02T16:42:39,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-03,68,60.4,63.4,68,60.4,63.4,59.8,88.1,0.095,100,12.5,rain,0,0,18.3,10.3,41.5,1019,70,1.5,72.2,6.2,3,,2020-01-03T06:10:38,2020-01-03T16:43:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-04,71.6,57.2,63.7,71.6,57.2,63.7,59.3,86.3,0.001,100,4.17,rain,0,0,11.9,5.8,352.5,1015.8,59.6,1.7,155.7,13.4,6,,2020-01-04T06:10:52,2020-01-04T16:44:01,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-05,69.8,56.7,61.6,69.8,56.7,61.6,58.6,90.5,0.25,100,8.33,rain,0,0,20.8,6.5,198,1015.1,61,1.7,118.6,10.4,5,,2020-01-05T06:11:05,2020-01-05T16:44:43,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-06,69.8,54.9,61.4,69.8,54.9,61.4,57.1,86.6,0,0,0,,0,0,15.7,8.8,35.1,1019,47,1.5,146.5,12.7,6,,2020-01-06T06:11:17,2020-01-06T16:45:25,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-07,71.6,53.3,60.8,71.6,53.3,60.8,56.3,86.2,0,0,0,,0,0,13,6.1,302.7,1016.6,45.1,1.4,165.2,14.2,6,,2020-01-07T06:11:26,2020-01-07T16:46:09,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-08,73.4,51.8,62.3,73.4,51.8,62.3,56,81.2,0,0,0,,0,0,11.4,10.7,18.2,1016.2,42.8,1.5,153.6,13.3,6,,2020-01-08T06:11:35,2020-01-08T16:46:52,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-09,73.4,58.2,63.5,73.4,58.2,63.5,59.1,86,0.008,100,8.33,rain,0,0,18.3,6.6,17.6,1015.3,56,1.4,117.4,10.2,6,,2020-01-09T06:11:42,2020-01-09T16:47:36,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-10,77,56.5,64.4,77,56.5,64.4,58.4,82.6,0,0,0,,0,0,14.5,4.7,335.3,1016,35.9,1.5,136.1,11.7,6,,2020-01-10T06:11:47,2020-01-10T16:48:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-11,75.2,57.1,64.1,75.2,57.1,64.1,57.8,81.4,0,0,0,,0,0,8.7,8.1,34.5,1016.6,34.1,1.6,167.2,14.4,7,,2020-01-11T06:11:51,2020-01-11T16:49:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-12,76.1,53.4,63.7,76.1,53.4,63.7,56.6,79.4,0,0,0,,0,0,11.4,10.9,44.1,1014.4,24.7,1.7,167.5,14.3,7,,2020-01-12T06:11:54,2020-01-12T16:49:52,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-13,77,53.1,64.2,77,53.1,64.2,57.4,80.6,0,0,0,,0,0,13.9,9,31.3,1012.3,29.5,1.8,170.3,14.7,7,,2020-01-13T06:11:55,2020-01-13T16:50:37,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-14,78.8,55.5,65.3,78.8,55.5,65.3,59.3,82.5,0,0,0,,0,0,9.6,6.3,323.5,1013.3,30.9,1.7,150.1,12.7,7,,2020-01-14T06:11:55,2020-01-14T16:51:23,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-01-15,78.8,55.3,67.1,78.8,55.3,67.1,59.9,79.7,0,0,0,,0,0,9.2,9.2,334.2,1014.9,38.2,1.5,133.4,11.4,5,,2020-01-15T06:11:53,2020-01-15T16:52:09,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-16,78.8,58.2,67.3,78.8,58.2,67.3,59.8,79.1,0,0,0,,0,0,13.4,6.3,5.2,1015.6,34.6,1.6,161.6,14,6,,2020-01-16T06:11:49,2020-01-16T16:52:56,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-17,78.8,56.7,66.9,78.8,56.7,66.9,59.7,79.4,0,0,0,,0,0,14.3,6.7,12.2,1016.3,27.8,1.6,176.9,15.2,7,,2020-01-17T06:11:44,2020-01-17T16:53:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-01-18,78.8,59,67.3,78.8,59,67.3,60.4,79.9,0,0,0,,0,0,18.1,3.6,270.7,1015.4,33.7,1.6,164.5,14.2,7,,2020-01-18T06:11:38,2020-01-18T16:54:29,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-19,76.4,60.1,67.2,76.4,60.1,67.2,62.2,84.8,0.422,100,4.17,rain,0,0,28.2,13.9,216.9,1014.6,61.9,1.3,156.1,13.4,6,,2020-01-19T06:11:30,2020-01-19T16:55:16,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-01-20,71.9,59.3,64.9,71.9,59.3,64.9,59.3,83,0.001,100,4.17,rain,0,0,20.1,7.6,238.6,1015.7,54.9,1.4,175.3,15.2,6,,2020-01-20T06:11:20,2020-01-20T16:56:03,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-21,69.8,53.6,61.8,69.8,53.6,61.8,55.7,81.2,0,0,0,,0,0,13.4,3.4,305.3,1018.8,42,1.3,170,14.6,7,,2020-01-21T06:11:09,2020-01-21T16:56:50,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-22,73.4,52.1,61.4,73.4,52.1,61.4,54.1,78.7,0,0,0,,0,0,15.7,4.6,242.6,1018.2,32.7,1.4,163.7,14,6,,2020-01-22T06:10:56,2020-01-22T16:57:37,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-23,72.8,51.3,61.7,72.8,51.3,61.7,52.6,74.4,0,0,0,,0,0,17.7,8.1,316.6,1016,32.7,1.6,159.4,13.7,6,,2020-01-23T06:10:42,2020-01-23T16:58:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-24,68,53.6,59.7,68,53.6,59.7,54.1,82.4,0.001,100,4.17,rain,0,0,17.2,7.9,39.5,1016.6,53.9,1.2,135.7,11.7,6,,2020-01-24T06:10:27,2020-01-24T16:59:10,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-25,71.6,48.8,59.9,71.6,48.8,59.9,52.8,79.3,0,0,0,,0,0,14.5,44.1,24,1015.6,36.9,1.4,185.1,15.9,7,,2020-01-25T06:10:10,2020-01-25T16:59:57,0,Partially cloudy,Partly cloudy throughout the day.,wind,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-26,73.4,49.8,60.8,73.4,49.8,60.8,53.9,79.6,0,0,0,,0,0,15.9,6.9,334.3,1013.2,32.3,1.5,182.6,16,7,,2020-01-26T06:09:51,2020-01-26T17:00:43,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-27,75.2,52.6,63,75.2,52.6,63,54.2,75.1,0,0,0,,0,0,12.8,8.1,265.7,1012.8,39,1.6,163,13.9,7,,2020-01-27T06:09:31,2020-01-27T17:01:30,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-01-28,73.4,55.6,62.9,73.4,55.6,62.9,57.1,82.2,0,0,0,,0,0,11.6,6.6,240.2,1014.4,60.3,1.1,130.9,11.1,5,,2020-01-28T06:09:10,2020-01-28T17:02:16,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-29,75.2,52.1,62.4,75.2,52.1,62.4,57.1,84,0,0,0,,0,0,13,9.2,12,1016.2,43.1,1,156.7,13.5,7,,2020-01-29T06:08:47,2020-01-29T17:03:02,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-30,77,55.4,65.3,77,55.4,65.3,58.3,80.5,0,0,0,,0,0,16.3,5.8,323.2,1014.1,49,1.2,138.1,11.9,6,,2020-01-30T06:08:23,2020-01-30T17:03:48,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-01-31,68,58.9,63.2,68,58.9,63.2,59.8,88.7,0.25,100,8.33,rain,0,0,15.9,7.8,17.8,1014.5,71.3,1.1,121.7,10.4,5,,2020-01-31T06:07:58,2020-01-31T17:04:33,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-02-01,73.4,57.2,64,73.4,57.2,64,59.4,85.9,0,0,0,,0,0,13.2,7.5,4.1,1015.7,55.2,1,168,14.6,7,,2020-02-01T06:07:31,2020-02-01T17:05:19,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42516099999,42409099999,42512099999"
assam,2020-02-02,73.4,55.6,63.7,73.4,55.6,63.7,53.5,71.9,0,0,0,,0,0,19.2,8.6,246.2,1017.1,40.2,1.7,157.5,13.7,6,,2020-02-02T06:07:02,2020-02-02T17:06:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-02-03,73.4,50.2,61.4,73.4,50.2,61.4,51,70.7,0,0,0,,0,0,10.3,5.8,327.6,1018.2,30,1.7,193.9,16.9,7,,2020-02-03T06:06:33,2020-02-03T17:06:48,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-02-04,75.2,51.3,63.3,75.2,51.3,63.3,53.7,73.3,0,0,0,,0,0,9.2,8.6,357.2,1016.2,30.6,1.5,204.9,17.6,8,,2020-02-04T06:06:02,2020-02-04T17:07:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-05,75.2,53.4,63.3,75.2,53.4,63.3,54.3,74.7,0,0,0,,0,0,16.6,6.9,246.9,1014.2,32.5,1.2,176.2,15.3,7,,2020-02-05T06:05:29,2020-02-05T17:08:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-06,77,51.4,63.5,77,51.4,63.5,53.7,73.5,0,0,0,,0,0,15,5.6,294.9,1015.7,31.8,1.5,159.8,13.9,6,,2020-02-06T06:04:56,2020-02-06T17:09:00,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-07,76.1,53.3,64.6,76.1,53.3,64.6,55,72.9,0,0,0,,0,0,15.2,9.7,70.7,1017.4,44.8,1.4,171.7,14.8,7,,2020-02-07T06:04:21,2020-02-07T17:09:43,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-02-08,77,53.4,66.2,77,53.4,66.2,57.1,74.5,0,0,0,,0,0,15.9,9.7,4.4,1018.2,58.1,1.5,194.2,16.7,7,,2020-02-08T06:03:45,2020-02-08T17:10:26,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-02-09,80.6,59.3,68,80.1,59.3,67.9,57.4,71.4,0,0,0,,0,0,13.9,4.7,287.9,1018.1,45.4,1.5,181.9,15.8,7,,2020-02-09T06:03:07,2020-02-09T17:11:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-02-10,78.8,55.4,66.7,78.8,55.4,66.7,56.9,73,0,0,0,,0,0,10.3,5.8,247.2,1017.1,34.2,1.8,178.8,15.5,7,,2020-02-10T06:02:29,2020-02-10T17:11:51,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-02-11,82.4,55.9,67.3,81.2,55.9,67.2,56.4,71.5,0,0,0,,0,0,9.6,5.6,238.3,1017.2,33.6,1.7,180.1,15.6,7,,2020-02-11T06:01:49,2020-02-11T17:12:32,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-02-12,81.5,56.2,67.6,80.8,56.2,67.5,54.7,66.7,0,0,0,,0,0,10.5,8.1,261.5,1015.9,33.7,1.6,205.5,17.8,7,,2020-02-12T06:01:08,2020-02-12T17:13:14,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-13,80.6,55.4,67,80.3,55.4,67,55.1,68.5,0,0,0,,0,0,13.4,5.8,254.1,1013.4,30.8,1.6,189.2,16.5,7,,2020-02-13T06:00:26,2020-02-13T17:13:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-14,78.8,59.1,67.7,78.8,59.1,67.7,57.2,71,0,0,0,,0,0,14.5,6.5,296.5,1010.3,48.9,1.5,110.2,9.4,4,,2020-02-14T05:59:43,2020-02-14T17:14:35,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-15,80.6,55.3,67.6,80.8,55.3,67.6,57.6,72.5,0,0,0,,0,0,12.1,5.8,10.1,1012.8,60.5,1.2,141.1,12.3,5,,2020-02-15T05:58:59,2020-02-15T17:15:15,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-16,80.6,58.5,68.6,81.8,58.5,68.7,60.8,77.6,0,0,0,,0,0,15,7.5,18.3,1014.9,52,1.2,169.6,14.7,7,,2020-02-16T05:58:14,2020-02-16T17:15:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
assam,2020-02-17,82.4,61.7,70.9,84,61.7,71.1,62.9,77.5,0,0,0,,0,0,13.6,4.7,273.5,1014.8,48.5,1.2,143.2,12.5,5,,2020-02-17T05:57:28,2020-02-17T17:16:34,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42512099999"
assam,2020-02-18,83.1,62.4,72.1,83.8,62.4,72.2,62.8,74.8,0.315,100,4.17,rain,0,0,19.2,6.9,238.6,1013.9,66.1,1.3,171.1,14.8,6,,2020-02-18T05:56:41,2020-02-18T17:17:12,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42410099999,VEGT,42414099999,42408099999,remote,42516099999,42409099999,42512099999"
assam,2020-02-19,77,64.4,69.6,77,64.4,69.6,65.8,88.2,0,0,0,,0,0,14.5,7.8,13.5,1016.1,64.9,1.1,172.7,15,7,,2020-02-19T05:55:53,2020-02-19T17:17:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42410099999,VEGT,42414099999,42408099999,42516099999,42409099999,42512099999"
